% Column 0: Length, m
% Column 1: |B|, Tesla
6.18644790e-003	5.74831384e-001	
6.20199174e-003	5.70010087e-001	
6.21753558e-003	5.65189086e-001	
6.23307942e-003	5.60488801e-001	
6.24862326e-003	5.56190787e-001	
6.26416710e-003	5.51893489e-001	
6.27971094e-003	5.47596924e-001	
6.29525478e-003	5.43301109e-001	
6.31079862e-003	5.39006061e-001	
6.32634245e-003	5.34711800e-001	
6.34188629e-003	5.30418345e-001	
6.35743013e-003	5.26125715e-001	
6.37297397e-003	5.21906399e-001	
6.38851781e-003	5.17970289e-001	
6.40406165e-003	5.14034180e-001	
6.41960549e-003	5.10098072e-001	
6.43514933e-003	5.06161965e-001	
6.45069317e-003	5.02225859e-001	
6.46623700e-003	4.98289753e-001	
6.48178084e-003	4.94353649e-001	
6.49732468e-003	4.90417546e-001	
6.51286852e-003	4.87239575e-001	
6.52841236e-003	4.84223807e-001	
6.54395620e-003	4.81208038e-001	
6.55950004e-003	4.78192270e-001	
6.57504388e-003	4.75176502e-001	
6.59058772e-003	4.72160735e-001	
6.60613156e-003	4.69144968e-001	
6.62167539e-003	4.66129201e-001	
6.63721923e-003	4.63113435e-001	
6.65276307e-003	4.60097669e-001	
6.66830691e-003	4.57081904e-001	
6.68385075e-003	4.54066139e-001	
6.69939459e-003	4.51050374e-001	
6.71493843e-003	4.48034610e-001	
6.73048227e-003	4.45018847e-001	
6.74602611e-003	4.42003084e-001	
6.76156994e-003	4.38869048e-001	
6.77711378e-003	4.35188372e-001	
6.79265762e-003	4.31507996e-001	
6.80820146e-003	4.27827927e-001	
6.82374530e-003	4.24148173e-001	
6.83928914e-003	4.20736106e-001	
6.85483298e-003	4.18263501e-001	
6.87037682e-003	4.15791375e-001	
6.88592066e-003	4.13319737e-001	
6.90146450e-003	4.10848595e-001	
6.91700833e-003	4.08377958e-001	
6.93255217e-003	4.05907836e-001	
6.94809601e-003	4.03438239e-001	
6.96363985e-003	4.00969175e-001	
6.97918369e-003	3.98500655e-001	
6.99472753e-003	3.96032689e-001	
7.01027137e-003	3.93565287e-001	
7.02581521e-003	3.91098461e-001	
7.04135905e-003	3.88632220e-001	
7.05690288e-003	3.86166577e-001	
7.07244672e-003	3.83701542e-001	
7.08799056e-003	3.81237128e-001	
7.10353440e-003	3.78945350e-001	
7.11907824e-003	3.76929296e-001	
7.13462208e-003	3.74913338e-001	
7.15016592e-003	3.72897479e-001	
7.16570976e-003	3.70881719e-001	
7.18125360e-003	3.68866061e-001	
7.19679744e-003	3.66850506e-001	
7.21234127e-003	3.64835056e-001	
7.22788511e-003	3.62819713e-001	
7.24342895e-003	3.60804478e-001	
7.25897279e-003	3.58789353e-001	
7.27451663e-003	3.56607153e-001	
7.29006047e-003	3.54272073e-001	
7.30560431e-003	3.51937073e-001	
7.32114815e-003	3.49602157e-001	
7.33669199e-003	3.47267325e-001	
7.35223583e-003	3.44932580e-001	
7.36777966e-003	3.42597923e-001	
7.38332350e-003	3.40263356e-001	
7.39886734e-003	3.37928881e-001	
7.41441118e-003	3.35594500e-001	
7.42995502e-003	3.33260215e-001	
7.44549886e-003	3.30926027e-001	
7.46104270e-003	3.28591939e-001	
7.47658654e-003	3.26257954e-001	
7.49213038e-003	3.23924073e-001	
7.50767421e-003	3.22012894e-001	
7.52321805e-003	3.20543363e-001	
